44,Demonetisation added 91 lakh new taxpayers: Govt,"Union Minister of State for Finance Arjun Ram Meghwal on Thursday said that about 91 lakh new taxpayers have been added after demonetisation. ""Demonetisation has promoted digital economy. Increased digital transaction has hurt the shadow economy which was flourishing unchecked,"" he said. Meghwal added that when history would be written, 2017 would be remembered as the year of economic reforms. ",Nandini Sinha,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/make-in-india-awards-2017-demonetisation-gave-us-91-lakh-new-tax-payers-says-mos-meghwal/1/995780.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499349599663_221.jpg?resize=400px:*')"">
</div>"
45,70-yr-old man found living with brother's corpse for 9 days,"A 70-year-old man was found living with the decaying body of his 68-year-old brother for nine days at their home in Delhi. Prahlad Bhatnagar told police that he didn't try to wake his brother who had told him last week that he was feeling uneasy and slept. He even slept with his dead brother on the same bed, police said.",Nandini Sinha,06 Jul,http://www.hindustantimes.com/delhi-news/70-year-old-man-found-living-with-dead-brother-s-body-for-9-days-in-east-delhi/story-DyhqkQ0zo9OcTGGiVdwCHI.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499341510853_806.jpg?resize=400px:*')"">
</div>"
46,Four policemen arrested for consuming liquor in dry Bihar,"Four police constables have been arrested for consuming liquor in Bihar, a state where liquor is prohibited since April 2016. The policemen were found drinking the banned beverage in a police outpost, located at Station Chowk in Bhagalpur town. This was the fourth case in Bhagalpur where an action was taken against policemen for violating the anti-liquor law.",Deepali Aggarwal,"06 Jul 2017,Thursday",http://www.hindustantimes.com/india-news/four-police-constables-arrested-for-consuming-liquor-in-dry-bihar/story-hz0Dss0ecoaK4I5kEskYyN.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499348746485_140.jpg?resize=400px:*')"">
</div>"
47,"1,000 women to be trained to drive buses in Bengaluru","The Bengaluru Metropolitan Transport Corporation (BMTC) will reportedly train 1,000 women to drive buses and other light motor vehicles.  After the training, the women will be eligible to apply for a driver's job in the state-run corporations. ""BMTC has only one woman driver out of a staff of 34,000,"" BMTC officials said.",Deepali Aggarwal,06 Jul,http://www.thenewsminute.com/article/soon-more-women-will-drive-govt-run-buses-bengaluru-bmtc-train-1000-women-drivers-64587,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499250056321_811.jpg?resize=400px:*')"">
</div>"
48,Current GST a mockery and imperfect: Former Finance Minister,"Former Finance Minister P Chidambaram has said that current GST is ""imperfect"", ""a mockery"", and should have been delayed by two months. ""The aim was that one indirect tax will subsume all other indirect taxes. This GST fails to achieve that,"" he said. He further added that Congress will press for the reduction in rates and an 18% cap.",Krishna Veera Vanamali,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/gst-imperfect-p-chidambaram-indirect-tax-tamil-nadu-film-industry/1/995701.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499349348036_158.jpg?resize=400px:*')"">
</div>"
49,Airbus to sell 140 planes worth $23 billion to China,"Aircraft maker Airbus has signed an agreement to sell 140 aircraft to China in a deal worth almost $23 billion (₹1.48 lakh crore). The agreement, signed during Chinese President Xi Jinping's visit to Germany, is for 100 'A320' family aircraft and 40 'A350' planes. The planes will be purchased by a state-owned company which will allocate them to Chinese airlines.",Krishna Veera Vanamali,06 Jul,http://in.reuters.com/article/airbus-china-idINKBN19Q2KR,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499332790324_337.jpg?resize=400px:*')"">
</div>"
50,Turkey committed to build its own aircraft carriers: Erdoğan,"Turkish President Recep Erdoğan has said that the country is committed to building its own aircraft carriers. Adding that self-sufficiency in the defence industry was critical for the country's security, Erdoğan said that Turkey aims to become independent in the field of defence by 2023. Notably, Turkey is among the 10 countries in the world capable of manufacturing naval vessels.",Chhavi Tyagi,"06 Jul 2017,Thursday",https://www.rt.com/news/395178-turkey-aircraft-carriers-erdogan/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499252821031_684.jpg?resize=400px:*')"">
</div>"
51,Supreme Court denies Sahara more time to deposit ₹552 crore,"The Supreme Court has refused to extend the July 15 deadline for payment of ₹552 crore by the Sahara Group to a dedicated SEBI-Sahara refund account. The firm has so far deposited ₹1,500 crore with the refund account towards an assurance of payment of ₹2,000 crore. Sahara has been asked to pay back money it had raised illegally from investors.",Chhavi Tyagi,06 Jul,http://www.livemint.com/Companies/ZPG3FxzswrxNUOQQHFvPQL/SC-declines-relief-to-Subrata-Roy-refuses-to-extend-deadlin.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499339933657_341.jpg?resize=400px:*')"">
</div>"
52,TN theatres to open from Friday as strike gets called off,The indefinite strike of movie theatres called by Tamil Nadu Theatre Owners and Distributors Association was withdrawn today and theatres are set to open from Friday. The association's President Abirami Ramanathan said that a committee comprising TN government and the association's representatives has been formed to sort out the issue of 30% additional tax being levied over and above GST.,Prashanti Moktan,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/tamil-nadu-theatres-strike-friday/1/995637.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499340136453_366.jpg?resize=400px:*')"">
</div>"
53,Indian football team achieves best FIFA ranking in 21 years,"The Indian football team reached the 96th spot, its best ever FIFA ranking in 21 years and its second best overall. The Indian football team is currently placed 12th in the Asian Football Confederation (AFC) rankings. Notably, the Indian football team's best ever FIFA national team ranking till date stays 94 which was attained in February 1996.",Prashanti Moktan,06 Jul,http://www.hindustantimes.com/football/india-up-to-96-achieve-best-fifa-ranking-in-21-years/story-kQK8Oj8j7A2BgqNYmY06GL.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499338244120_405.jpg?resize=400px:*')"">
</div>"
54,John McAfee agrees to not use own name for security products,"Founder of McAfee anti-virus software John McAfee has settled a lawsuit against Intel, agreeing to not use his own name for new cybersecurity and security-related products. He also agreed not to trademark ""John McAfee Privacy Phone"". McAfee had sued the American technology major over rights to his name six years after selling his company to Intel for $7.7 billion.",Ankush Verma,"06 Jul 2017,Thursday",https://www.engadget.com/2017/07/06/mcafee-intel-lawsuit-settlement/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499329770815_193.jpg?resize=400px:*')"">
</div>"
55,Trump considers 'severe' response to N Korea's missile tests,"Pledging consequences over North Korea's recent ballistic missile test, US President Donald Trump has said he is considering ""pretty severe things"" in response to North Korea's ""very, very bad behaviour"". Adding that North Korea's behaviour is a ""shame"", Trump urged the global community to confront North Korea which has claimed to have developed a nuclear-tipped missile capable of hitting US.",Ankush Verma,06 Jul,https://www.rt.com/news/395445-trump-north-korea-consequences/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499336014936_219.jpg?resize=400px:*')"">
</div>"
56,'World's most expensive fidget spinner' to sell at ₹11 lakh,"Russian luxury jewellery firm Caviar has made a 'limited edition' fidget spinner, which is about to go on sale for £13,000 (nearly ₹11 lakh). The exclusive gold-plated Caviar Spinner Full Gold is believed to be the most expensive of its kind in the world. The firm also offers fidget spinners made out of diamonds for £1,290 (over ₹1 lakh).",Prashanti Moktan,"06 Jul 2017,Thursday",http://www.dailymail.co.uk/news/article-4669636/Russian-firm-sells-expensive-fidget-spinners-13k.html?ito=social-twitter_mailonline,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499336114966_702.jpg?resize=400px:*')"">
</div>"
57,"Sachin, Priyanka, Jacqueline wish Ranveer on his 32nd b'day","On actor Ranveer Singh's 32nd birthday today, numerous celebrities including Sachin Tendulkar, Priyanka Chopra and Jacqueline Fernandez wished him on social media. ""Happy birthday to the livewire... may nothing ever slow u down!"" tweeted Priyanka. ""His energy puts Red Bull to shame...,"" wrote Riteish on Facebook while Jacqueline tweeted, ""Happy b'day you beauty stay crazy!!""",Prashanti Moktan,06 Jul,https://repository.inshorts.com/full-page/inshorts/c050917d-d6b4-4db0-a659-103f20837b06?type=DETAILED_NEWS,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499341464711_260.jpg?resize=400px:*')"">
</div>"
58,"Swag song starring Tiger, Nawazuddin from Munna Michael out","'Swag', a new song starring Tiger Shroff and Nawazuddin Siddiqui from their upcoming film 'Munna Michael' has been released. The song has been composed by Pranaay, with vocals by Pranaay, Brijesh Shandaliya and lyrics by Kumaar and Sabbir Khan. Directed by Sabbir Khan, the film is scheduled to release on July 21.",Prashanti Moktan,"06 Jul 2017,Thursday",https://www.youtube.com/watch?v=iFYExvoVKGU,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499332695862_483.jpg?resize=400px:*')"">
</div>"
59,"Sensex rose 124 points to close at record high of 31,369","Benchmark index the BSE Sensex rose by 123.78 points to close at a new record high of 31,369.34 on Thursday while NSE Nifty rose 36.95 points to end at 9,674.55. A trouble-free GST launch and decent progress in monsoon is said to be giving the market additional strength. Notably, SBI and ITC gained the most during the day.",Prashanti Moktan,06 Jul,http://www.livemint.com/Money/b2McUE6PFjiWycWo8RmUEM/Market-Live-Sensex-Nifty-open-higher-Lupin-Tata-Motors.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499343016232_673.jpg?resize=400px:*')"">
</div>"
60,IPS officers' promotions to be linked to physical fitness,"The government is planning to link promotions of IPS officers to their physical fitness, and a proposal in this regard has been circulated to all states and Union Territories for their comments. Currently, IPS officers are promoted based on the completion of required years of service. The proposed system of promotions is already being followed by the central para-military forces. ",Vani Vivek,"06 Jul 2017,Thursday",https://www.newsbytesapp.com/timeline/India/8598/48984/flabs-or-promotions-ips-officers-have-to-choose,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499337954120_625.jpg?resize=400px:*')"">
</div>"
61,Modi pays homage to Indian World War I heroes in Israel,"PM Narendra Modi visited the Haifa Indian Cemetery in Israel today and paid his homage to  Indian soldiers who laid down their lives during the World War I in 1918. ""I am deeply honoured to stand here today to salute the valiant Indian soldiers,"" Modi said. The war heroes died while protecting Haifa from the forces of the Ottoman Empire. ",Vani Vivek,06 Jul,http://indiatoday.intoday.in/story/pm-narendra-modi-israel-haifa-world-war-i-benjamin-netayahu/1/995337.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499340465640_662.jpg?resize=400px:*')"">
</div>"
62,Karnan turned judicial system into a laughing stock: SC,"The Supreme Court today released the detailed order in the contempt of court case against former Kolkata HC judge CS Karnan, wherein it said that he ""turned the judicial system into a laughing stock"". The court added that Karnan's actions ""constituted the grossest and gravest actions of contempt of Court"" as he failed to prove his ""baseless allegations"".",Deepali Aggarwal,"06 Jul 2017,Thursday",https://www.newsbytesapp.com/timeline/India/8596/48978/justice-karnan-made-judiciary-a-laughing-stock-sc,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499334406275_230.jpg?resize=400px:*')"">
</div>"
63,Selfie sticks banned at 46 site museums across India,"The Archaeological Survey of India (ASI) has banned selfie sticks at its 46 site museums across the country, including Taj Museum in Agra and Indian War Memorial Museum in Delhi. Further, the visitors would need to get permission for using tripods, monopods, flash, multiple lenses, and carrying large photography bags 15 days before the scheduled visit.",Deepali Aggarwal,06 Jul,http://www.ibtimes.co.in/asi-bans-selfie-sticks-museum-sites-photo-enthusiasts-are-getting-too-close-artefacts-733550,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499335741873_350.jpg?resize=400px:*')"">
</div>"
64,LeEco Founder resigns as Chairman of its main listed unit,"Cash-strapped technology group LeEco's billionaire Founder Jia Yueting has resigned as Chairman of its main publicly listed arm Leshi, six weeks after stepping down as CEO. Jia will become the global director of LeEco's car unit to boost production of electric car Faraday Future. His resignation comes days after a court froze LeEco's assets worth ₹1,200 crore over unpaid debt.",Vani Vivek,"06 Jul 2017,Thursday",http://www.reuters.com/article/brief-leshi-internet-information-technol-idUSL4N1JX0BT,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499342349111_883.jpg?resize=400px:*')"">
</div>"
65,Nokia partners with Zeiss again for its phone cameras,"HMD Global, the maker of Nokia-branded phones, has partnered with optical systems manufacturer Carl Zeiss to develop cameras for upcoming smartphones. The two brands also worked together on the Nokia N series, which preceded the Lumia line, and also created a phone with a 41-megapixel camera. Nokia is also believed to be launching a phone with a dual-lens setup.",Vani Vivek,06 Jul,https://www.engadget.com/2017/07/06/nokia-phones-return-to-using-zeiss-camera-tech/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499336226679_713.jpg?resize=400px:*')"">
</div>"
66,"Amazon injects additional ₹1,680 crore in its India business","E-commerce major Amazon invested another ₹1,680 crore in its Indian unit last month, according to regulatory filings. Amazon India has already received more than ₹15,000 crore following Amazon Founder Jeff Bezos' investment commitment in 2014. Flipkart, the chief rival of Amazon India, raised over ₹9,700 crore in a record funding round three months ago.",Vani Vivek,"06 Jul 2017,Thursday",http://www.livemint.com/Companies/PkauIUEBJ2SpIQufSoMZUI/Amazon-invests-Rs1680-crore-more-in-its-India-unit.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499343234746_214.jpg?resize=400px:*')"">
</div>"
67,Billionaire's firm plans spaceflight 3 yrs post deadly crash,"Billionaire Richard Branson's spaceflight company Virgin Galactic has announced plans to revive powered test flights, nearly three years after its test vehicle SpaceShipTwo's crash that killed a co-pilot. SpaceShipTwo was 'torn apart' after the pilot prematurely unlocked a braking mechanism. Virgin Galactic's service will fly passengers to edge of space, allowing them to experience weightlessness.",Vani Vivek,06 Jul,https://www.bloomberg.com/news/articles/2017-07-05/branson-targets-space-by-mid-2018-as-virgin-begins-powered-tests,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499337550736_582.jpg?resize=400px:*')"">
</div>"
68,Jyoti Structures first to face bankruptcy under new rules,"Power infrastructure company Jyoti Structures' bankruptcy proceedings were approved by National Company Law Tribunal (NCLT) on Tuesday. This makes it the first among 12 companies referred by RBI for insolvency under India's new Insolvency and Bankruptcy Code (IBC). Notably, Jyoti Structures with a total debt of ₹7,000 crore mentioned an offer from a prospective buyer during the hearing.",Nandini Sinha,"06 Jul 2017,Thursday",http://www.livemint.com/Industry/DUzXDbS2GwrcHyYFGf3yhO/Jyoti-Structures-becomes-first-case-to-be-admitted-for-bankr.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499327565242_181.jpg?resize=400px:*')"">
</div>"
69,Dutch bank bans loans to clients in tobacco industry,"Netherlands' third-largest bank ABN AMRO said it will no longer extend credit to clients in the tobacco industry. The Amsterdam-based bank's decision came as it announced a new partnership with the Heart Foundation in its fight against smoking. Existing contracts with tobacco industry clients will be respected but won't be renewed and no new contracts will be signed, it stated.",Nandini Sinha,06 Jul,https://www.theguardian.com/world/2017/jul/06/dutch-bank-refuses-loans-to-tobacco-industry-on-health-grounds,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499337512414_986.jpg?resize=400px:*')"">
</div>"
70,Wanted to change image of being fat: Ganesh on losing 85 kg,"Choreographer Ganesh Acharya, while talking about losing 85 kg in the past one-and-a-half years, said, ""People have only seen the fat Ganesh Acharya, that's why I wanted to change the image."" He added, ""I danced even when I had so much weight, but the difference between then and now is that the energy in my dance has doubled.""",Mansha Mahajan,"06 Jul 2017,Thursday",http://www.hindustantimes.com/bollywood/ganesh-acharya-on-his-drastic-weight-loss-i-had-to-do-this-to-reveal-a-different-me/story-MOzmIgJNXKEs1mAAH34RtM.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499329322368_896.jpg?resize=400px:*')"">
</div>"
71,Katrina shares pic with Dalai Lama on his 82nd birthday,"Actress Katrina Kaif took to social media to share a picture with Tibetan spiritual leader, the 14th Dalai Lama, on the occasion of his 82nd birthday today. She also shared a quote by him alongside the picture. ""Only love and immense respect for His Holiness on his birthday,"" read a part of Katrina's caption.",Mansha Mahajan,06 Jul,https://www.instagram.com/p/BWMjOjfAOU_/?hl=en,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499342401668_490.jpg?resize=400px:*')"">
</div>"
72,Man stabs woman multiple times over one-sided love,"A man stabbed a 21-year-old aspiring air hostess multiple times on a busy street in Mansarovar Park area of Delhi in an alleged case of one-sided love affair. While the woman was admitted to GTB Hospital where she succumbed to her injuries, the accused is on the run. The incident was captured on the CCTV cameras installed in the neighbourhood.",Krishna Veera Vanamali,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/delhi-man-stabs-aspiring-air-hostess-mansarovar-park/1/995372.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499343062157_222.jpg?resize=400px:*')"">
</div>"
73,Sachin's son's yorker gives injury scare to Eng's Bairstow,"Bowling at England cricket team's net session, Sachin Tendulkar's son Arjun, a left-arm seamer, caught England's wicketkeeper-batsman Jonny Bairstow on the foot with a yorker. Bairstow was seen limping out of the ground and had to receive treatment. Bairstow's injury was not serious as he made it to England's final XI which is facing SA in a Test at Lord's.",Krishna Veera Vanamali,06 Jul,http://indiatoday.intoday.in/story/england-vs-south-africa-jonny-bairstow-arjun-tendulkar/1/995626.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499343557479_857.jpg?resize=400px:*')"">
</div>"
74,"Player fined $15,000 for faking injury as he was bored","Australian tennis player Bernard Tomic, who faked injury during his Wimbledon first round match to take a time-out, has been fined $15,000 (nearly ₹10 lakh) for 'unsportsmanlike conduct'. The 24-year-old confessed that he faked injury as he was feeling ""bad"" and ""bored"". Tomic, who crashed out in the first round, added that tennis did not satisfy him any more.",Mansha Mahajan,"06 Jul 2017,Thursday",http://www.newindianexpress.com/sport/tennis/2017/jul/06/wimbledon-fines-for-bad-boys-bernard-tomic-daniil-medvedev-1625075.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499343630437_235.jpg?resize=400px:*')"">
</div>"
75,Air Force's training aircraft MIG-23 crashes in Jodhpur,"Indian Air Force's training aircraft MIG-23 crashed in Rajasthan's Jodhpur region on Thursday and both the pilots managed to escape safely. This comes a day after the wreckage of the Indian Air Force's Advanced Light Helicopter (ALH) that went missing with three on board and was found in Arunachal Pradesh, wherein all the crew members died. ",Mansha Mahajan,06 Jul,https://www.thequint.com/india/2017/07/06/indian-army-mi-35-crashes-in-jodhpur,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499340916048_775.jpg?resize=400px:*')"">
</div>"
76,India don't play Pakistan team as they are scared: PCB head,"Pakistan Cricket Board (PCB) chairman Shaharyar Khan has said that India do not want to face Pakistan because they are scared of the Pakistani team after having lost the Champions Trophy 2017 final against them. According to a MoU signed by the BCCI and PCB, India and Pakistan were supposed to play several bilateral series from 2015 to 2023.",Tanya Dhingra,"06 Jul 2017,Thursday",http://indiatoday.intoday.in/story/pcb-chief-shaharyar-khan-india-vs-pakistan-cricket-bilateral-series/1/995588.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499340215280_989.jpg?resize=400px:*')"">
</div>"
77,Tennis player to be fined for throwing coins at umpire,"Russia's Daniil Medvedev, who knocked out Stanislas Wawrinka from Wimbledon 2017, is set to be fined for accusing the officials of bias by throwing loose change towards the chair umpire in his Wimbledon second round exit. Medvedev later said that he would like to apologise to chair umpire Mariana Alves personally if he sees her.",Tanya Dhingra,06 Jul,https://www.theguardian.com/sport/2017/jul/05/daniil-medvedev-wallet-umpire-bemelmans-wimbledon,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499333250379_726.jpg?resize=400px:*')"">
</div>"
78,Doping agency lets off Indian goalie Subrata with a warning,The National Anti Doping Agency has let off Indian football team's goalkeeper Subrata Paul with a warning after he had been found to have violated an anti-doping rule earlier this year. The agency stated that Paul had proved that his dope violation was unintentional. The All India Football Federation has been directed to take action against the national team doctor.,Prashanti Moktan,"06 Jul 2017,Thursday",http://www.hindustantimes.com/football/subrata-paul-escapes-with-warning-nada-says-no-ban/story-bQkTyGh3aUSnUTF34x7aAM.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499331689845_351.jpg?resize=400px:*')"">
</div>"
79,OnePlus 5 becomes highest grossing smartphone on Amazon.in,"Amazon India has announced that OnePlus 5, which is priced at Rs 32,999, has become the highest revenue-grossing smartphone on Amazon.in within its launch week. Sales of OnePlus 5 have grown by over three times compared to the brand’s previous OnePlus 3T smartphone. Amazon has also extended the cashback offer of Rs 1,500 on the OnePlus 5 from SBI till July 2.",Prashanti Moktan,06 Jul,http://www.amazon.in/OnePlus-Slate-Gray-64GB-memory/dp/B01NAKTR2H?_encoding=UTF8&tag=oneplus5launch-21,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499340943175_405.jpg?resize=400px:*')"">
</div>"
80,Uttar Pradesh govt to give condoms as 'shagun' to newly-weds,"The Uttar Pradesh government will launch a scheme on World Population Day (July 11), under which it will give a kit comprising condoms and oral contraceptive pills as 'shagun' to newly-weds. The kit, aimed at stabilising population, will also contain a letter from the health department explaining the nuances of family planning and importance of minimum time between two children.",Tanya Dhingra,"06 Jul 2017,Thursday",http://www.ibtimes.co.uk/indias-most-populous-state-give-condoms-wedding-gift-newlyweds-1629165,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499329374348_134.jpg?resize=400px:*')"">
</div>"
81,LeEco's billionaire Founder pleads for time to repay debt,"Jia Yueting, the billionaire Founder of China's LeEco, has pledged to take full responsibility for the technology startup's financial troubles and asked for more time to fix the issues. In a post on his public WeChat account, Yueting wrote, ""Please give LeEco some time, please give LeEco car some time, we will pay back creditors, suppliers and any other debts.""",Tanya Dhingra,06 Jul,http://uk.mobile.reuters.com/article/technologyNews/idUSKBN19R0B8,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499338753418_105.jpg?resize=400px:*')"">
</div>"
82,First ever battery-free mobile phone made by US researchers,"US-based researchers claim to have developed world's first battery-free mobile phone that harvests power from nearby radio signals or light. It encodes the signals using sound vibrations from microphone and speaker, thus eliminating a power-hungry step of converting signals into data, currently used by modern-day phones. The prototype successfully made calls powered by a base station 31 feet away.",Prashanti Moktan,"06 Jul 2017,Thursday",http://www.washington.edu/news/2017/07/05/first-battery-free-cell-phone-makes-calls-by-harvesting-ambient-power/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499331803777_661.jpg?resize=400px:*')"">
</div>"
83,Kerala minister directs racist slurs at World Bank official,"Kerala's Public Works Minister G Sudhakaran directed racist slurs at a World Bank official after a delay in Kerala State Transport Project, aided by the Bank. ""Their (World Bank) team leader is an African-American. That means he belongs to the race of Obama. He is a Negro"", he said. He later apologised saying he didn't know the word was banned.",Prashanti Moktan,06 Jul,https://www.thequint.com/news/2017/07/06/kerala-minister-g-sudhakaran-racist-remark-world-bank,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499332618003_913.jpg?resize=400px:*')"">
</div>"
84,Pak successfully test-fires short-range missile Nasr,"Pakistan has successfully test-fired a short-range ballistic missile, saying the missile would put cold water on India's 'Cold Start' military doctrine, which was developed for use in a likely war with Pakistan. Adding that war must be avoided at all costs, Pakistan said, ""our strategic capability is a guarantee of peace against a highly belligerent neighbour (India).""",Prashanti Moktan,"06 Jul 2017,Thursday",http://www.hindustantimes.com/world-news/pak-successfully-test-fires-short-range-ballistic-missile-nasr/story-x3GBmpdOcx7iYoW8BdyZHJ.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499328174605_736.jpg?resize=400px:*')"">
</div>"
85,"GST Network receives 10,000 calls per day, says Chairman","Following the GST rollout, the GST Network has been receiving an average of 10,000 calls per day from traders and taxpayers, Chairman Navin Kumar has said. The call centre operates from Noida and has a team of around 400 executives to help traders adapt to the new tax regime. Notably, the GST Network will handle 320 crore transactions a month.",Prashanti Moktan,06 Jul,http://www.aninews.in/newsdetail-Mw/MzIzMTg3/gstn-receives-10-000-calls-per-day-says-chairman-navin-kumar.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499331124049_880.jpg?resize=400px:*')"">
</div>"
86,Startup makes brush that cleans all teeth at once in 10 sec,"A San Francisco-based startup has created a toothbrush called Amabrush which claims to clean all teeth at once in 10 seconds. It is shaped like a mouthguard with a removable handle that vibrates and dispenses toothpaste on being pressed. Priced at about ₹7,300, a variant of the Amabrush also comes with a wireless charging option.",Radhika Chugh,"06 Jul 2017,Thursday",https://www.youtube.com/watch?v=4uibbyDXZ68,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6jul/inshorts_image_1499327941210_710.jpg?resize=400px:*')"">
</div>"
